"url","listingUrl","title","id","price","baths","rooms","sqft","description","address","typology","advertiserProfessionalName","advertiserName"
"https://www.idealista.com/inmueble/103786667/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-5.htm","Chalet adosado en venta en paseo de La Habana","103786667","3700000","6","6","430","PROMORA MADRID vende chalet pareado en Barrio de Chamartín, zona de Nueva España, de 430 m2, 5 dormitorios, 5 baños, aseo de cortesía, parking con plaza para 3 vehículos, piscina y jardín privados y seguridad 24 horas.  En una de las zonas más exclusivas de Madrid, próxima al Paseo de la Habana, encontramos esta preciosa vivienda situada en una urbanización privada con seguridad 24 horas, tres plantas más sótano y 430 m2 de superficie.La planta baja se distribuye en hall de entrada, aseo de cortesía, amplia cocina reformada íntegramente en 2020, salón comedor con chimenea dividido en cuatro ambientes y enormes cristaleras con salida al jardín privado y a la piscina con orientación Sur, lo que le dota de abundante luz durante todo el día.En la primera planta está la zona de noche con un dormitorio principal con vestidor, baño incorporado, gran terraza y dos dormitorios más en suite. La última planta consta de salón, terraza incorporable de unos 50 m2 y un cuarto dormitorio con baño en suite. La planta baja dispone de zona de servicio, con dormitorio y baño, lavadero, cuarto de plancha, trastero y garaje con capacidad para tres plazas con acceso directo a la casa. La vivienda tiene armarios empotrados, calefacción individual con caldera de gas natural y aire acondicionado en todas las estancias por conductos.MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN IDEALISTA, CONSULTA NUESTRA PÁGINA WEB PARA VER MÁS PROPIEDADES EXCLUSIVAS.“El distrito de Chamartín se encuentra situado en la zona noreste de Madrid. Distrito muy dinámico que discurre a lo largo del Paseo de la Castellana, eje central y centro neurálgico de la actividad empresarial de la capital madrileña en el que conviven diferentes estilos de vida y en el que destacan sus grandes avenidas, zonas residenciales, edificios oficiales, ministerios, embajadas, museos, auditorios de música, etc.El distrito se divide en seis barrios con características muy diferentes entre ellos, desde las zonas residenciales de lujo más exclusivas como El Viso o Nueva España hasta configuración típica de barrio como Prosperidad o Ciudad Jardín. Castilla e Hispanoamérica son el resto de barrios que conforman este emblemático distrito madrileño.En definitiva, se trata de un distrito ideal para aquellas personas que demandan vivienda de calidad sumada a una amplia gama de servicios, comercios, colegios, instalaciones deportivas, hoteles, oferta gastronómica y de ocio, hospitales, clínicas y una amplia red de transporte público.Lejos de quedarse anclado en el tiempo, el desarrollo empresarial e inmobiliario en la zona de la estación de Chamartín con la futura Operación Chamartín, auguran un futuro prometedor para inversores y particulares que quieran establecerse en esta zona de la capital.”.","Nueva España, Madrid","Independientes","Promora Madrid ","Promora Madrid"
"https://www.idealista.com/inmueble/104104822/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-11.htm","Ático en venta en calle de Bailén","104104822","3600000","3","5","358","VISTAS únicas en Madrid a la Casa de Campo y toda la zona NorOeste de Madrid, algo realmente singular.La TERRAZA, tiene gran protagonismo en esta propiedad donde además de gozar de las vistas, es lo suficientemente ancha como para hacer vida fuera.El edificio tiene portero físico y 2 ascensores.El piso está distribuido de la siguiente manera:Hall de entradaSalón con chimeneaDespachoComedor formalCocina con despensa y habitación de servicio con bañoSala de estar3 dormitorios que comparten 2 bañosDormitorio principal de buen tamaño con bañoPlaza de garaje.","Palacio, Madrid","Pisos","Departamento Comercial","Jaime Valcarce Consulting Inmobiliario"
"https://www.idealista.com/inmueble/103868199/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-5.htm","Piso en venta en calle de María de las Mercedes de Borbón","103868199","875000","2","3","140","Este impecable piso de tres dormitorios y dos baños que le presentamos ofrece un espacio elegante y funcional. Su diseño contemporáneo se completa con una ubicación privilegiada dentro de una urbanización con excelentes instalaciones deportivas de primera categoría y piscina, proporcionando un estilo de vida cómodo y activo.En una de las mejores urbanizaciones de Valdebebas con impresionantes vistas despejadas al parque forestal.El edificio es de reciente construcción y el piso ha sido reformado incorporando los mejores materiales consiguiendo acabados de lujo yDe orientación sureste destaca por su gran luminosidad. Dispone de un hall recibidor que nos da acceso al salón comedor con salida a la terraza bajo cubierta con césped artificial, jardín vertical e iluminación con vistas al Parque. La cocina que está equipada con todos los electrodomésticos de primera marca y tiene salida a una terrazaEn la zona más privada encontramos tres dormitorios, el dormitorio principal tiene su baño en suite con ducha de hidromasajes y armarios empotrados, los otros dos amplios dormitorios comparten un baño completo equipado con bañera.Pensando en el confort y la eficiencia este pido cuenta con domótica completa con regulación de luces, persianas, calefacción por suelo radiante y aire acondicionado.Toda la vivienda esta provista de ventilación individual con recuperación de calor (SIBER). La vivienda tiene calificación energética A.En el precio están incluidos dos amplias plazas de garaje y un trastero.La urbanización pone a disposición de sus residentes amplias zonas ajardinadas, dos piscinas una para adultos y otra infantil, sala gourmet completamente equipada, sala comunitaria para eventos, gimnasio equipado, sala de yoga, sauna, zona infantil de juegos, rocódromo, taquillas electrónicas de paquetería, ping pong y futbolín.DESALAS. Ref: MOV03388DISTRIBUCIÓN- Hall y salón comedor- Terraza- 3 Dormitorios (1 dormitorio principal con baño en suite), otros 2 dormitorios comparten un baño.- 2 Baños- Calefacción de gas natural por suelo radiante y aire acondicionado- Domótica- Garaje: (2 plazas) y trasteroURBANIZACIÓN- 2 piscinas, zonas verdes e infantil, sala comunitaria, sala gourmet, gimnasio, sauna, taquillas.","Valdebebas - Valdefuentes, Madrid","Pisos","De Salas Consultores Inmobiliarios","De Salas Consultores Inmobiliarios"
"https://www.idealista.com/inmueble/102565259/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-5.htm","Casa o chalet independiente en venta en calle Peguerinos","102565259","2100000","5","8","694","David Salcedo de GV | PUERTA DE HIERRO comercializa el siguiente inmueble:Fantástico unifamiliar de casi 700 metros cuadrados sobre una parcela de 1.575 metros cuadrados en la Colonia Puerta de Hierro. Con una excelente ubicación, esta encantadora vivienda resulta ideal para actualizar y convertir en una moderna propiedad en la zona residencial más exclusiva de Madrid. Rodeada de un estupendo jardín con piscina y grandes árboles. Un porcentaje importante de nuestros inmuebles no aparecen publicados por expreso deseo de los propietarios. Para más información sobre más propiedades en esta zona entre en nuestra página web.","Ciudad Universitaria, Madrid","Independientes","David Salcedo","GV | Real Estate"
"https://www.idealista.com/inmueble/102825445/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-5.htm","Piso en venta en calle de O'Donnell","102825445","1125000","3","4","173","Vivienda con gran luminosidad por ser una 3ª planta con orientación sur, sol directo durante todo el día.Al acceder nos encontramos con un amplio hall de entrada. Salón comedor con dos amplios ventanales que aportan mucha luz y puertas correderas que dan acceso a la sala de estar-desde aquí se puede acceder a terraza de unos 10 m² orientada al tranquilo patio de manzana orientado al sur.3 Dormitorios dobles con ventana y ventilación, dos cuartos de baño y un aseo. Amplia cocina con office y con salida a zona de servicio con otro ascensor.No hay muros de carga, se pueden quitar casi todos los tabiques. Piso señorial alto con portal representativo, espacios nobles, pasillos amplios, silencioso, con luz natural del día, con terraza y trastero, consta de 174 metros cuadrados construidos y distribuidos en doble salón-comedor, 3 dormitorios, cocina amplia con office y entrada separada. Bonito portal del edificio e Inmejorable ubicación al lado del Parque del Buen Retiro.Desde su tercera planta, nos recibe un amplio hall de entrada con acceso a un salón-comedor con 2 espacios separados, una terraza de 10m2 orientada al Suroeste y mucha luz natural lograda por los grandes ventanales del salón. A continuación, un pasillo distribuidor nos lleva primero a una cocina de tamaño grande, vanguardista con isla, totalmente equipada y con mucho espacio de almacenaje. La misma incluye una zona comedor-office, un servicio de cortesía y cuenta con su propia puerta de acceso subiendo por el ascensor montacargas. Al fondo del pasillo, 3 amplios dormitorios con sus armarios empotrados y 2 baños completos.Siguiendo por el pasillo encontramos dos amplios dormitorios más otro de tamaño medio con amplios ventanalesAseo con bañera + otro aseo completoArmarios empotrados.Suelo de tarima macizaAire acondicionadoAscensorCalefacción central pago en cuota comunitariaCuota de comunidad 270€ con calefacción incluida.IBI 1.700€Trastero de 9 m2MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN IDEALISTA, CONSULTA NUESTRA PÁGINA WEB PARA VER MÁS PROPIEDADES EXCLUSIVAS.Retiro es lo que podríamos llamar un barrio de vida tranquila. Situado en las inmediaciones del parque que le da nombre, está compuesto a su vez por las barriadas de Pacífico, Adelfas, Estrella, Ibiza, y Niño Jesús. Hablamos de una zona residencial que, además de disfrutar de ese pulmón verde, cuenta con todas las infraestructuras necesarias: colegios, comercios, hospitales, áreas recreativas… En este sentido, destacamos los antiguos cuarteles de Daoiz y Velarde hoy convertidos en polideportivo. Como dato urbanístico, decir que cada una de estas barriadas posee su propia idiosincrasia, aunque en general dominan las calles anchas de gran arbolado.Retiro no es un distrito de ocio, lo cual no significa que sea un distrito aburrido. De hecho, en los últimos años ha tenido un creciente prestigio como lugar de tapeo, especialmente en las inmediaciones de la avenida Menéndez Pelayo. Como centro religioso de referencia, hay que hablar de la Basílica de Nuestra Señora de Atocha, donde tradicionalmente son bautizados los miembros de la Familia Real española. Hay que hablar igualmente del Panteón de Hombres Ilustres, o de la Real Fábrica de Tapices. La cercanía a la estación de Atocha es otro de sus grandes valores a la hora de elegir el barrio de Retiro como lugar de residencia.","Ibiza, Madrid","Pisos","Promora Madrid ","Promora Madrid"
"https://www.idealista.com/inmueble/102805100/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-5.htm","Piso en venta en glorieta de Ruiz Giménez","102805100","995000","2","2","125","PROMORA MADRID vende piso reformado en Malasaña - Universidad de 125m2, 2 dormitorios y dos baños Este encantador piso, ubicado en el vibrante barrio de Malasaña - Universidad en Madrid, ofrece una superficie de 125m² meticulosamente reformados. La cocina, equipada con electrodomésticos modernos, se convierte en el corazón del hogar, con un diseño de concepto abierto que se integra perfectamente con el espacioso salón-comedor.La vivienda cuenta con dos elegantes habitaciones, una de ellas en suite con baño privado, ofreciendo un refugio de tranquilidad. La segunda habitación cuenta con un baño separado, garantizando comodidad para los residentes y sus invitados.La luminosa sala de estar se conecta con el exterior a través de dos balcones que dan a la calle, llenando el espacio con luz natural y proporcionando vistas encantadoras del entorno urbano. Esta propiedad combina estilo contemporáneo con funcionalidad, creando un ambiente acogedor y moderno en uno de los barrios más emocionantes de Madrid.MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN IDEALISTA, CONSULTA NUESTRA PÁGINA WEB PARA VER MÁS PROPIEDADES EXCLUSIVAS.Cada enclave de Madrid tiene su propia narración, su propio encanto. En el caso del barrio de Palacio, hablamos de un área por cuyas calles ha pasado toda la historia de la ciudad: desde el Medievo, cuando Madrid no era más que una fortaleza, hasta el pre-barroco cuando Felipe II la convierte en capital del Reino, pasando por la llegada de los Borbones ya en el siglo XVIII o la eclosión del siglo XX que podemos ver en la parte final de la Gran Vía. En realidad, el barrio de Palacio es una pequeña píldora de la historia de Madrid. Aquí han dejado huella todos los monarcas de España. Por dejar, hasta puso su sello Jose I Bonaparte, ideólogo de la actual Plaza de Oriente. Esta es una zona muy agradable para vivir, especialmente desde que se peatonalizaron los alrededores del Palacio Real, la catedral de la Almudena y la plaza de Oriente; y más recientemente las calles Arenal y Mayor. Pero junto a sus grandes y apacibles jardines, está el Madrid bullicioso y vitalista. Ese Madrid “canalla” lleno de bares típicos, de grandes restaurantes o de espacios gastronómicos como el Mercado de San Miguel. Palacio tiene algo que lo define como barrio: un perfecto equilibrio entre una vida tranquila, y el dinamismo de una gran urbe europea.","Malasaña-Universidad, Madrid","Pisos","Promora Madrid ","Promora Madrid"
"https://www.idealista.com/inmueble/103727228/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-5.htm","Piso en venta en calle de Dulcinea","103727228","475000","1","2","75","PROMORA MADRID vende piso completamente exterior, próximo a Nuevos Ministerios, distribuido en dos habitaciones, baño, amplio salón comedor con mirador y cocina con tendedero. La vivienda se encuentra ubicada en la última planta de una pequeña comunidad de la zona Norte de Madrid, cercana al Corte Inglés de Castellana y a pocos minutos de la calle Orense, rodeada de servicios y con una excelente red de transporte público y privado. Consta de dos amplias habitaciones con armarios empotrados, salón comedor, cocina completamente amueblada con altas calidades, zona de lavado independiente y baño exterior. Dispone de calefacción central, aire acondicionado, ventanas climalit con PVC de baja emisión, calentador de gas Viessmann, suelos de parquet, puerta blindada, electrodomésticos de alta gama, ofreciendo la posibilidad de venderse con el mobiliario actual incluido. MUCHAS DE NUESTRAS PROPIEDADES NO APARECEN EN IDEALISTA, CONSULTA NUESTRA PÁGINA WEB PARA VER MÁS PROPIEDADES EXCLUSIVAS.“El distrito de Chamartín se encuentra situado en la zona noreste de Madrid. Distrito muy dinámico que discurre a lo largo del Paseo de la Castellana, eje central y centro neurálgico de la actividad empresarial de la capital madrileña en el que conviven diferentes estilos de vida y en el que destacan sus grandes avenidas, zonas residenciales, edificios oficiales, ministerios, embajadas, museos, auditorios de música, etc.El distrito se divide en seis barrios con características muy diferentes entre ellos, desde las zonas residenciales de lujo más exclusivas como El Viso o Nueva España hasta configuración típica de barrio como Prosperidad o Ciudad Jardín. Castilla e Hispanoamérica son el resto de barrios que conforman este emblemático distrito madrileño.En definitiva, se trata de un distrito ideal para aquellas personas que demandan vivienda de calidad sumada a una amplia gama de servicios, comercios, colegios, instalaciones deportivas, hoteles, oferta gastronómica y de ocio, hospitales, clínicas y una amplia red de transporte público.Lejos de quedarse anclado en el tiempo, el desarrollo empresarial e inmobiliario en la zona de la estación de Chamartín con la futura Operación Chamartín, auguran un futuro prometedor para inversores y particulares que quieran establecerse en esta zona de la capital. ”.","Cuatro Caminos, Madrid","Pisos","Promora Madrid ","Promora Madrid"
"https://www.idealista.com/inmueble/103886121/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-5.htm","Piso en venta en San Bartolome","103886121","250000","1","1","40","GILMAR CONSULTING INMOBILIARIO CENTRO presenta esta maravillosa oportunidad situada en el corazón de Chueca, en Madrid. Se trata de una segunda planta con mucha luz, perfecto para aquellos que buscan una vivienda con potencial tanto para vivir como para obtener una excelente rentabilidad.Construido en el año 1900, este piso de 40 metros cuadrados ofrece un dormitorio principal y un baño completo. Aunque se encuentra en el interior del edificio, cuenta con una luminosidad excepcional gracias a su orientación este. Además, dispone de aire acondicionado para garantizar el máximo confort durante todo el año.En cuanto a su ubicación, este inmueble se encuentra cerca de varios servicios y comodidades. A menos de 2 min del mercado de San Antón y de la Plaza de Chueca, ofreciendo una amplia variedad de tiendas y restaurantes.En cuanto al transporte público, las estaciones de metro más cercanas son Chueca y Tribunal, que se encuentran a poca distancia. Para aquellos que prefieren el tren, la estación de cercanías más cercana es Sol. Además, hay varias líneas de autobús que pasan cerca de la zona, lo que facilita el desplazamiento por la ciudad.Chueca es un barrio vibrante y cosmopolita, conocido por su ambiente bohemio y su amplia oferta de ocio y cultura. Con sus calles empedradas, plazas encantadoras y una gran variedad de bares, restaurantes y tiendas, este barrio ofrece una experiencia única para aquellos que buscan sumergirse en la vida madrileña.En resumen, este piso en Chueca es una excelente oportunidad de inversión para aquellos que buscan obtener rentabilidad a través del alquiler. Su ubicación estratégica, su potencial y las comodidades cercanas lo convierten en una opción atractiva para aquellos que buscan una vivienda con encanto en el corazón de Madrid.Trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde hace 40 años. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir.Disponemos de más de 30 equipos especializados en distintas zonas al servicio de más de 90.000 clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal.Oficina Centro (Chueca - Justicia, Malasaña - Universidad, Palacio, Sol, Huertas - Cortes - Paseo Florida).","Chueca-Justicia, Madrid","Pisos","Gilmar Centro","Gilmar Centro"
"https://www.idealista.com/inmueble/103758946/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-4.htm","Piso en venta en Cuatro Caminos","103758946","1250000","3","4","230","Única Inmobiliaria Chamartín ofrece este gran piso todo exterior con agradables vistas y 2 plazas de garaje.La vivienda cuenta con 230 m², actualmente distribuidos en hall de entrada, que da acceso a un luminoso y amplio salón-comedor en dos ambientes y con acceso a la terraza. La zona de descanso está compuesta por tres dormitorios y dos baños (uno de ellos en suite), todos con salida a terraza y con vistas despejadas. Cocina grande con office, terraza y tendedero, dormitorio de servicio con aseo y entrada de servicio independiente. Por las dimensiones que tiene, es una propiedad con muchas posibilidades de reforma.Se encuentra en una 8va planta, dentro de una de las mejores fincas de la zona, con ascensor y portero, y una ubicación extraordinaria junto al paseo de la Castellana. Es uno de los barrios residenciales más lujosos de Madrid, su población de alto poder adquisitivo se compone de empresarios, diplomáticos, ejecutivos, etc. , lo cual se expresa en la tipología de las viviendas que se encuentran entre las mejor valoradas en el centro de Madrid. La cercanía a parques, tiendas, restaurantes, colegios y transporte público es altamente apreciada.Otros puntos de interés son el Auditorio Nacional de Música, el estadio de fútbol Santiago Bernabéu, varios museos y el Parque de Berlín. Es una zona muy tranquila, bien cuidada, con espacios verdes cercanos y disfruta de una excelente comunicación con el resto de la ciudad.En Única Inmobiliaria, empresa de servicios personalizados con experiencia de más de 19 años y conocimiento profundo del sector en las zonas más exclusivas de Madrid, contamos con un dinámico equipo de profesionales con formación superior y experiencia en el asesoramiento personal. Nuestra larga trayectoria profesional nos permite ofrecer una excelente gestión y encontrar soluciones a las necesidades de cada cliente con el objetivo de conseguir su satisfacción y confianza.En Única Inmobiliaria cada cliente es “Único”.DISPONEMOS DE MÁS INMUEBLES EN ESTA ZONA QUE NO SE PUBLICAN EN IDEALISTA POR EXPRESO DESEO DE LOS PROPIETARIOS.PARA VERLOS PINCHE EN EL LOGO DE UNICA O ENTRE EN NUESTRA WEB unicainmobiliaria. com.","Tetuán, Madrid","Pisos","Única Inmobiliaria Chamartin","Única Consultoría Inmobiliaria"
"https://www.idealista.com/inmueble/103393264/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-5.htm","Piso en venta en calle de Maldonado, 55","103393264","569000","1","1","46","Precioso Apartamento a estrenar en Edificio con piscina y gran azotea. Se encuentra en la Calle Maldonado en finca espectacular con portero físico. Cuenta con 46 m2, 1 dormitorio, baño completo y salón con cocina americana a estrenar.GILMAR SALAMANCA Este distinguido barrio residencial se ha convertido en una de las más importantes zonas comerciales de la ciudad y uno de los barrios de mayor nivel de vida de Europa con la mayor zona de compras de lujo de Madrid en torno a las calles Serrano, Claudio Coello y Ortega y Gasset.  Destaca también por sus señoriales fachadas, que convierten a Madrid en una de las capitales más europeas en cuanto a arquitectura clásica y vanguardista. El barrio de Salamanca es sin duda, una de las zonas residenciales más elegantes y prestigiosas del continente europeo. Aloja uno de los principales equipamientos deportivos de la ciudad, el Wizink Center inaugurado en 2005 sobre el antiguo Palacio de los Deportes. Asimismo, acoge a diversas instituciones como la Real Casa de la Moneda o Fábrica Nacional de Moneda y Timbre.  El barrio es atravesado diagonalmente por la calle de Alcalá que, junto a calles como Jorge Juan, Goya o Hermosilla, le dan un carácter eminentemente comercial.En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde hace 39 años. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir.. .Disponemos de más de 30 equipos especializados en distintas zonas al servicio de más de 90.000 clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal.","Lista, Madrid","Pisos","Gilmar Salamanca","Gilmar Barrio de Salamanca"
"https://www.idealista.com/inmueble/100082943/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-5.htm","Piso en venta en calle de San Bernardo, 35","100082943","795000","2","4","200","Gilmar centro presenta para sus clientes la maravillosa oportunidad de comprar en la zona más exclusiva de toda la ciudad de Madrid.Con más de 200m2 y 3 balcones a la calle, presentamos la opción de vivir en la mejor parte del centro de Madrid.En un lugar que no puede ser más representativo, damos con una vivienda con la posibilidad de una reforma a al gusto del comprador y con unas opciones prácticamente ilimitadas de distribución.Con una inmensa iluminación de las zonas exteriores y techos bastante altos da una sensación de amplitud enorme que favorece a la propia rehabilitación.El transporte público lejos de ser un hándicap, por estar en la almendra central, es un verdadero plus, ya que tendría el metro de noviciado prácticamente en la puerta.Además, dicho inmueble contaría con licencia de enseñanza media y superior.La zona de universidad es conocida como una de las áreas más representativas de la zona del centro de Madrid y a tan solo dos pasos de la mismísima Gran Vía.Es sin duda, una oportunidad única de vivir en una de las mejores zonas del centro de Madrid.En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde hace 37 años. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir.. .Disponemos de más de 30 equipos especializados en distintas zonas al servicio de más de 90.000 clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal.Oficina Centro (Chueca - Justicia, Malasaña - Universidad, Palacio, Sol, Huertas - Cortes, Paseo Florida - Avda. Valladolid).","Malasaña-Universidad, Madrid","Pisos","Gilmar Centro","Gilmar Centro"
"https://www.idealista.com/inmueble/103985051/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-5.htm","Ático en venta en calle de Antonio López","103985051","689000","2","3","161","Gilmar Madrid Río vende ático en la calle de Antonio López, en Urbanización Los Madroños¡No pierdas la oportunidad de vivir en una de las mejores urbanizaciones de la zona! Este piso en venta está ubicado en la calle Antonio López, 232 en la Urbanización los Madroños. La vivienda ha sido reformada y cuenta con 3 amplios dormitorios con armarios empotrados en cada uno de ellos, además de una espaciosa terraza en uno de los dormitorios. Los 2 baños completos te garantizan la comodidad que necesitas en tu hogar. El salón es cuadrado y luminoso, con terraza que te permitirá disfrutar de las vistas mientras tomas un café. La cocina es amplia y cuenta con muebles altos y bajos, además de un tendedero. La vivienda también incluye aire acondicionado y calefacción individual de gas natural para que puedas ajustar la temperatura según tus necesidades.Además, esta propiedad cuenta con una plaza de garaje y trastero para que puedas almacenar tus pertenencias de forma segura. La urbanización cuenta con conserje 24 horas en zonas comunes y videovigilancia para tu tranquilidad. También podrás disfrutar de las piscinas comunitarias para adultos e infantil, zona de juegos infantil y áreas verdes.La ubicación de esta propiedad es inmejorable, ya que se encuentra cerca de supermercados, colegios, centro de salud, comercios y centros comerciales de ocio. La estación de metro de la línea 3 de Almendrales está a pocos minutos y hay paradas de autobús en la puerta (6, 23, 123, 18, 22, 59, 76, 79, 85, 86, N12, N13 y N14). Además, Madrid Río está a pocos minutos de distancia.Este piso está ubicado en la planta 6, con 2 ascensores. ¡No pierdas la oportunidad de vivir en un hogar cómodo y con todas las comodidades que necesitas! Contáctanos para agendar una visita.En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde hace 40 años. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir... Disponemos de más de 35 equipos especializados en distintas zonas al servicio de más de 200.000 Clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal.Visita nuestra web y encontrarás 4.000 oportunidades más.","Almendrales, Madrid","Pisos","PM Comercial GILMAR","Gilmar Madrid Río"
"https://www.idealista.com/inmueble/103903400/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-5.htm","Piso en venta en calle del Barquillo","103903400","2290000","3","3","184","Propiedad de lujo con reforma de diseño en Justicia PrimeEngel & Völkers ofrece esta preciosa vivienda exterior de lujo con cuatro balcones en una de las mejores calles de la zona prime del Barrio de Justicia, con tres amplios dormitorios, todos ellos en suite.Esta elegante y exclusiva propiedad situada en una segunda planta con ascensor, tiene vistas a una de las mejores calles del barrio de Justicia y está situada en una preciosa finca clásica junto a la Plaza de las Salesas.Ofrece un amplio y espacioso salón comedor con tres grandes ventanas con balcones y cocina de diseño independiente con un cuarto balcón, equipada con electrodomésticos de lujo. La zona de descanso está formada por tres amplios dormitorios, todos ellos en suite con preciosos baños super amplios, que se asoman a tres patios ajardinados ¡Un lujo en pleno centro de la ciudad! La propiedad ofrece elementos originales como las chimeneas, las columnas labradas y la carpintería y tiene además altos techos. Todo esto se combina con una moderna reforma de lujo realizada con altas calidadesEsta propiedad es ideal tanto para el que quiera vivir en una propiedad de lujo en la mejor zona de Justicia, como para inversión.¡No dude en contactarnos para visitar esta exclusiva vivienda!Engel & Völkers ofrece esta fantástica propiedad en el céntrico Barrio de Justicia, concretamente en la zona de las Salesas, en una de las zonas más deseadas del centro de la capital.Se trata de una zona con un característico ambiente de lujo, chic y bohemio, a la vez que concentra simultáneamente una exquisita oferta cultural, gastronómica y de moda, fuera de lo corriente. Boutiques con una envidiable oferta en diseño y calidad a precios medio altos, galerías de arte y anticuarios distinguidos, librerías con encanto, restaurantes de renombrada reputación así como gastro-bares de nueva generación, pequeños cafés y comercios de alimentación con cuidada y selecta oferta entre los que se encuentra el conocido mercado de San Antón así como la bellísima oferta arquitectónica de sus edificios, han convertido el barrio de Justicia en uno de los más codiciados de la capital española atrayendo a un público con nivel sociocultural alto.El distrito de Justicia, nombre que le confiere el Tribunal de Justicia ubicado en la Plaza de París en el barrio de las Salesas está magníficamente ubicado entre los nobles y prestigiosos barrios de Recoletos, Salamanca y Almagro en Chamberí que de siempre formaron el cinturón más elegante y aristocrático de la ciudad.Dotado de muy buenas comunicaciones, ofrece numerosas líneas de autobuses, así como acceso a las estaciones de metro más cercanas de Alonso Martínez y Colón.","Chueca-Justicia, Madrid","Pisos","Madrid MMC ","Engel & Völkers Madrid"
"https://www.idealista.com/inmueble/103648541/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-5.htm","Piso en venta en calle de Palermo","103648541","420000","2","3","73","Bonito piso con reforma de lujo al lado del LiceoEngel & Völkers pone a su disposición en exclusiva y sin comisión al comprador, esta bonita vivienda situada en una primera planta de un bloque de dos. Con reforma integral en el corazón del barrio de Hortaleza, en la calle Palermo, a escasos metros del Liceo Francés y de la exclusiva zona del Parque Conde Orgaz. La vivienda ha sido reformada íntegramente con materiales de primera calidad y sin escatimar en detalles, desde la fontanería hasta la acometida de gas para la integración de radiadores en toda la vivienda. El techo de más de 3 metros de altura da a los espacios una enorme sensación de amplitud. El suelo de tarima, paredes lisas con carpintería en blanco así como el magnífico aislamiento de las ventanas climalit de aluminio, con apertura oscilobatiente. Las 3 habitaciones cuentan además con magníficos armarios totalmente vestidos, de enorme capacidad de 3 y 4 cuerpos. Los dos modernos baños, cuentan ambos con ducha. La cocina americana con encimera de silestone en negro y electrodomésticos de primera gama dota a la vivienda de todas las comodidas y sofisticación que usted merece. Además, esta vivienda, a estrenar, tiene un patio trasero para sólo 10 vecinos y una pequeña terraza a la entrada, para sólo dos.Pero lo mejor es también el bajo coste de gastos de Comunidad, tan sólo 26€ al mes, así como el IBI, 374€ anuales, aspectos a tener muy en cuenta a la hora de elegir la casa de sus sueños.El barrio de Conde Orgaz, ubicado en el distrito de Hortaleza, es uno de los enclaves más deseados por quienes quieren disfrutar de la tranquilidad sin renunciar a la cercanía de los servicios de una gran ciudad.En el barrio se puede disfrutar de parques y tranquilas avenidas, destacando una agradable zona verde como el Parque Pinar del Rey.Los mejores centros educativos nacionales e internacionales (Liceo Francés, San Jose del Parque, Numont, Ramón y Cajal... ) y escuelas de negocios de referencia (ESIC), se encuentran en su entorno. Dispone también de numerosos centros deportivos y comerciales como el C. C. Gran Vía de Hortaleza, el Palacio de Hielo y el C. C. Arturo Soria Plaza.Tiene unas perfectas comunicaciones al estar cerca de las principales vías de circunvalación de Madrid (M40, M30) y también con acceso rápido al aeropuerto a través de la M11 y A2. Acceso a transporte público, líneas de bus 22, N2, N3 y líneas de metro 4 y 8.","Canillas, Madrid","Pisos","Madrid MMC - Conde de Orgaz ","Engel & Völkers Madrid"
